Block_ID,Trial_ID,Condition,Assigned_Delay_ms,Actual_Delay_ms,Timing_Error_ms,Button_Pressed,Response,Reaction_Time_ms,Response_Classification,EMG_Onset_Detected,Flip_Executed,Accuracy,flip_time_ms,button_time_ms,onset_time_ms,scoring_reason
4,39,delay_100,100.0,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
5,0,control,n/a,No_Flip,n/a,T,right,1.3190560000002731,Button_Before_Flip,F,F,True,,1318.3958530426023,,correct_response_before_flip_or_control_trial
5,1,control,n/a,No_Flip,n/a,T,left,0.9113563999999316,Button_Before_Flip,F,F,True,,910.5818271636964,,correct_response_before_flip_or_control_trial
5,2,control,n/a,No_Flip,n/a,T,left,1.0334503999993103,Button_Before_Flip,F,F,True,,1033.524990081787,,correct_response_before_flip_or_control_trial
5,3,delay_200,200.0,263.87858390808105,63.878583908081055,T,left,1.3020348999998532,Button_After_Flip,T,T,False,263.87858390808105,1301.402568817139,,incorrect_response_after_flip_to_zero_coherence
5,4,control,n/a,No_Flip,n/a,T,left,1.3146694999995816,Button_Before_Flip,F,F,True,,1314.5546913146973,,correct_response_before_flip_or_control_trial
5,5,delay_250,250.0,267.87805557250977,17.878055572509766,F,,,No_Response,T,T,,267.87805557250977,,,no_response
5,6,delay_200,200.0,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
5,7,delay_50,50.0,135.9405517578125,85.9405517578125,T,left,0.9056601000002048,Button_Before_Flip,T,T,True,135.9405517578125,132.93933868408203,,correct_response_before_flip_or_control_trial
5,8,control,n/a,No_Flip,n/a,T,left,1.190768499999649,Button_Before_Flip,F,F,True,,4.001617431640625,,correct_response_before_flip_or_control_trial
5,9,delay_250,250.0,No_Flip,n/a,T,right,1.1555805999996664,Button_Before_Flip,T,F,True,,3.000497817993164,,correct_response_before_flip_or_control_trial
5,10,control,n/a,No_Flip,n/a,T,right,1.0467578999996476,Button_Before_Flip,F,F,True,,4.00090217590332,,correct_response_before_flip_or_control_trial
5,11,delay_200,200.0,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
5,12,delay_0,0.0,7.999420166015625,7.999420166015625,T,left,1.1755413999999291,Button_Before_Flip,T,T,True,7.999420166015625,4.001379013061523,,correct_response_before_flip_or_control_trial
5,13,delay_150,150.0,276.8735885620117,126.87358856201172,T,left,1.440077399999609,Button_Before_Flip,T,F,True,276.8735885620117,140.93589782714844,,correct_response_before_flip_or_control_trial
5,14,delay_50,50.0,No_Flip,n/a,F,,,No_Response,F,F,,,,,no_response
