Participant,Block,Trial,Trial_Start_Time,Motion_Start_Time,Button_Press_Time,Trial_End_Time,EMG_Onset_Time,EMG_to_Button_Delay_ms,Threshold_Crossings_Count,All_Threshold_Crossings_Times,Burst_Periods_Count,All_Burst_Periods,Baseline_Median,Baseline_MAD,Final_Threshold,Motion_to_Button_RT_ms,Trial_to_Motion_Delay_ms,EMG_after_Motion_ms
Participant_6_Thumb,1,1,41.275,50.327,51.206,54.291,50.971,235,1469,0.350;1.383;1.736;2.631;3.070;3.826;4.140;4.295;5.281;5.287;5.297;5.327;7.692;7.930;8.123;9.160;9.576;20.038;23.244;23.309;27.800;28.398;28.794;28.808;28.887;28.918;28.947;29.120;29.705;29.759;29.826;29.938;29.966;30.017;30.134;30.799;30.923;30.971;31.056;31.082;31.084;31.155;31.322;31.349;31.378;31.472;31.541;32.279;32.407;32.502;32.553;32.567;32.580;32.615;32.736;32.746;32.875;32.914;32.952;33.023;33.069;33.156;33.266;33.278;33.284;33.363;33.609;33.767;33.853;33.934;33.998;34.066;34.111;34.177;34.254;34.439;34.550;34.615;34.622;34.902;34.975;35.157;35.181;35.270;35.427;35.737;35.814;36.281;36.309;36.348;36.434;36.830;38.023;38.048;38.056;38.376;38.469;38.553;38.585;38.829;39.052;39.297;39.490;39.645;39.652;50.930;50.971;51.438;51.607;51.642;51.683;53.247;53.272;53.294;53.370;53.544;53.614;53.691;57.904;57.995;63.909;64.372;64.407;64.471;70.834;74.978;75.618;75.665;75.747;76.277;82.835;83.455;83.694;88.034;88.070;88.712;88.804;88.914;89.018;89.041;91.317;93.141;95.803;96.149;97.051;98.075;98.568;98.618;99.192;99.449;99.587;99.820;99.922;100.207;100.229;100.427;100.590;100.717;100.882;101.063;101.127;101.211;101.286;101.464;101.484;101.527;101.687;101.790;101.859;102.024;102.099;102.126;102.236;102.288;102.381;102.532;102.598;102.723;102.785;102.888;103.108;103.136;103.194;103.332;104.087;104.280;104.408;104.475;104.487;104.668;104.740;105.210;106.118;106.720;106.754;107.742;108.103;108.416;108.529;108.963;108.977;110.869;110.994;111.016;111.647;111.915;112.012;112.030;113.519;113.937;114.157;114.218;114.706;114.721;114.772;114.904;116.232;116.275;116.977;118.163;118.619;118.622;119.412;119.560;119.564;126.334;127.115;127.236;127.321;127.429;127.530;128.456;128.506;128.532;128.569;128.633;128.687;128.714;128.761;128.795;128.846;128.902;128.937;128.967;130.186;130.767;131.029;131.274;131.305;131.346;131.422;131.595;131.706;131.733;131.810;131.821;131.887;131.931;132.039;132.106;132.163;132.218;132.251;132.269;132.328;132.588;132.809;132.934;132.964;132.998;133.023;133.055;133.092;133.161;133.507;133.677;133.970;134.034;134.048;134.084;134.123;134.225;134.264;134.300;134.425;134.438;134.515;134.614;134.688;134.769;135.061;135.728;136.197;136.539;136.731;136.837;136.847;136.899;136.927;137.036;137.087;137.380;137.407;137.442;137.534;137.561;137.587;137.933;137.945;138.059;138.287;138.999;139.960;139.968;140.011;140.075;140.194;140.546;140.635;141.843;141.879;141.983;142.018;142.173;142.444;142.483;142.531;142.644;142.769;142.776;142.904;143.112;143.245;143.360;143.759;143.786;146.531;147.489;149.300;149.631;149.955;150.275;150.666;151.141;151.177;152.062;152.116;152.263;152.342;152.443;152.563;152.672;152.780;152.887;152.915;152.937;153.200;153.331;153.423;153.744;153.953;154.788;155.289;155.323;155.348;155.389;155.486;155.549;155.820;156.644;156.726;157.310;157.332;157.612;158.158;158.385;158.732;159.829;159.885;159.933;160.082;160.116;160.207;160.280;160.314;160.483;160.500;160.554;160.598;160.729;160.782;160.818;160.883;160.927;160.987;161.102;161.161;161.212;161.251;161.287;161.321;161.358;161.525;161.549;161.557;161.574;161.581;161.597;161.637;161.734;161.788;161.843;161.930;162.048;162.181;162.224;162.273;162.297;162.358;162.446;162.448;162.490;162.551;162.658;162.718;162.804;162.883;163.026;163.244;163.355;163.399;164.265;164.363;164.485;164.541;164.610;164.687;164.751;164.756;165.120;165.152;165.224;165.243;165.317;165.366;165.417;165.516;165.547;165.606;165.619;165.662;165.769;165.850;165.854;165.914;166.031;166.065;166.118;166.196;166.281;166.367;166.448;166.674;166.719;166.778;166.960;167.252;167.335;167.486;167.510;167.516;167.536;167.644;167.659;167.687;167.740;167.768;168.865;169.167;169.266;169.440;169.500;169.566;169.633;169.667;169.738;169.777;169.874;170.186;170.264;170.414;170.627;170.670;170.821;170.844;170.853;170.894;170.942;170.986;171.072;171.140;171.165;171.206;171.234;171.275;171.312;171.389;171.520;171.780;171.800;171.853;172.182;172.294;172.332;172.408;172.469;172.626;172.706;172.936;173.070;173.128;173.149;173.247;173.329;173.410;173.453;173.480;173.511;173.622;173.642;173.833;173.921;173.968;174.006;174.063;174.237;174.341;174.395;174.470;174.512;174.630;174.727;174.764;174.808;174.916;175.028;175.071;175.165;176.173;176.201;176.282;176.658;176.684;176.736;176.766;176.822;176.930;176.983;177.053;177.085;177.125;177.172;177.330;177.468;177.521;177.616;177.638;177.721;177.803;177.841;177.877;177.940;177.983;178.022;178.117;178.133;178.187;178.247;178.295;178.341;178.388;178.581;178.599;178.643;178.677;178.724;178.770;178.950;178.996;179.018;179.118;179.234;179.272;179.295;179.322;179.449;179.487;179.528;179.610;179.639;179.749;179.791;179.806;179.834;179.880;179.959;179.996;180.026;180.350;180.386;180.477;180.511;180.588;180.699;180.737;180.773;180.847;180.876;180.947;181.106;181.205;181.255;181.334;181.458;181.495;181.604;181.623;181.760;181.856;181.959;182.012;182.066;182.095;182.201;182.234;182.295;182.422;182.471;182.497;182.542;182.581;182.635;182.675;182.727;183.714;183.845;183.873;183.896;183.943;183.957;184.072;184.113;184.181;184.236;184.268;184.385;184.484;184.580;184.638;184.671;184.735;184.771;184.856;184.981;185.029;185.153;185.244;185.328;185.410;185.473;185.540;185.615;185.670;185.699;185.736;185.835;185.913;186.003;186.141;186.238;186.262;186.933;187.004;187.137;187.269;187.323;187.371;187.555;187.650;187.688;187.715;187.746;187.778;188.250;188.350;188.380;188.419;188.719;189.292;189.972;190.001;190.084;190.167;191.060;191.235;191.264;191.301;191.352;191.437;191.461;191.484;191.919;192.145;192.642;193.533;194.138;194.572;195.690;195.871;195.907;195.963;196.067;196.164;196.190;196.442;196.468;196.508;196.565;196.705;196.802;196.865;197.154;197.238;197.365;197.379;197.395;197.564;197.674;197.795;197.875;198.153;198.243;198.255;198.363;198.481;198.533;198.577;198.956;200.009;200.150;200.225;200.284;200.373;200.457;200.555;200.680;200.704;200.787;200.837;200.982;201.070;201.135;201.577;201.627;201.632;201.696;202.104;202.285;202.329;202.363;202.640;202.677;202.767;202.877;202.915;202.957;203.029;203.069;203.218;203.261;203.371;203.408;203.568;204.583;204.978;205.074;205.601;205.647;205.699;205.738;205.779;205.846;206.116;206.252;206.291;207.381;207.815;207.843;207.964;208.119;208.144;208.244;208.307;208.537;208.604;208.754;208.825;208.880;208.957;209.058;209.157;209.263;209.430;209.483;209.549;209.692;209.817;209.982;210.057;210.136;210.326;210.350;210.399;210.433;210.742;210.939;211.005;211.013;211.057;211.135;211.185;211.230;211.268;211.372;211.402;211.485;211.545;211.652;211.694;211.863;211.933;211.948;212.185;212.240;212.294;212.356;212.368;212.394;212.425;212.508;212.606;212.633;212.645;212.712;212.749;212.823;212.902;212.917;213.130;213.158;213.325;213.351;213.432;213.487;213.511;213.597;213.670;213.752;213.894;213.917;213.947;214.000;214.183;214.371;214.416;214.487;214.536;214.720;214.754;215.030;215.215;215.512;215.569;215.670;215.830;215.889;215.977;216.030;216.096;216.172;216.207;216.274;216.311;216.352;216.465;216.570;216.915;217.982;218.087;218.211;218.363;218.530;218.660;218.707;218.866;219.058;219.087;219.181;219.417;219.452;219.625;219.677;219.838;219.904;219.994;220.071;220.299;220.422;220.458;220.760;221.472;221.566;221.624;221.727;221.845;221.916;221.947;222.085;222.118;222.152;222.210;222.242;222.279;222.340;222.436;222.671;222.807;222.831;222.912;223.204;223.231;223.267;223.294;223.439;223.558;223.922;224.040;224.061;224.210;224.242;224.367;224.673;224.758;224.789;226.107;226.235;226.371;226.441;226.490;226.582;226.657;226.920;227.189;227.226;227.292;227.333;227.683;227.716;228.155;228.192;228.565;228.718;228.823;228.859;228.927;228.962;229.033;229.064;229.413;229.448;229.679;229.695;230.437;230.444;230.683;230.693;230.779;230.857;230.882;230.925;230.974;231.063;231.127;231.209;231.251;231.292;231.332;231.386;231.484;231.493;231.566;231.648;231.868;231.919;231.993;232.199;232.245;232.320;232.360;232.392;232.499;232.532;232.569;232.629;232.760;232.839;232.871;232.941;233.010;233.063;233.097;233.134;233.243;233.302;233.359;233.437;233.563;233.602;233.651;233.696;233.716;233.834;233.931;233.971;234.019;234.152;234.272;234.318;234.352;234.438;234.758;234.788;235.205;235.252;235.351;235.461;235.509;235.551;235.594;235.683;235.734;235.776;235.882;235.947;235.993;236.053;236.063;236.132;236.249;236.289;236.454;236.527;236.564;236.614;236.719;236.755;236.845;236.952;237.135;237.204;238.113;238.323;238.349;238.524;238.648;238.703;238.736;238.764;238.879;238.925;238.951;238.990;239.050;239.115;239.151;239.187;239.268;239.308;239.341;239.375;239.389;239.436;239.483;239.561;239.609;239.648;239.686;239.749;239.830;239.864;239.987;239.996;240.098;240.128;240.299;240.335;240.379;240.409;240.521;240.556;240.676;240.702;240.785;240.915;240.971;240.982;241.586;241.933;242.029;242.105;242.497;242.719;243.020;243.072;243.100;243.167;243.225;243.375;243.399;243.422;243.641;243.668;243.701;243.802;243.836;243.877;243.913;244.015;244.049;244.115;244.142;244.180;244.390;244.423;244.490;245.232;245.418;245.899;246.001;246.049;246.102;246.128;246.173;246.348;246.423;246.517;246.820;246.929;246.940;247.054;247.170;247.218;247.246;247.311;247.372;247.517;247.566;247.611;247.662;247.705;247.848;247.895;247.959;248.013;248.050;248.181;248.319;248.460;248.594;248.654;248.706;248.768;250.007;250.058;250.130;250.212;250.295;250.371;250.387;250.413;250.489;250.529;250.658;250.757;250.785;250.838;250.912;250.979;251.021;251.109;251.151;251.182;251.321;251.548;251.591;251.630;251.694;251.729;251.778;251.811;251.839;251.912;251.944;252.036;252.085;252.130;252.176;252.283;252.328;252.420;252.461;252.510;252.550;252.608;252.646;252.685;252.695;252.742;252.803;252.844;252.895;252.941;252.983;253.066;253.102;253.150;253.193;253.245;253.415;253.454;253.495;253.520;253.628;253.682;253.727;253.812;253.861;253.910;253.968;254.011;254.082;254.123;254.206;254.258;254.306;254.370;254.419;254.458;254.486;254.533;254.577;254.629;254.701;254.797;254.856;254.888;255.038;255.166;255.262;255.417;255.462;255.495;255.539;255.714;255.846;255.887;255.990;256.107;256.131;256.193;256.215;256.269;256.309;256.375;256.405;256.494;256.544;256.676;256.714;256.790;256.827;256.871;256.985;257.057;257.096;257.148;257.258;257.307;257.436;257.483;257.568;257.641;257.685;257.732;257.771;257.820;257.877;257.997;258.024;258.065;258.102;258.143;258.182;258.241;258.268;258.505;258.548;258.585;258.696;258.750;258.840;258.883;259.123;259.162;260.178;260.403;260.504;260.651;260.780;260.820;260.909;260.963;261.076;261.236;261.309;261.415;261.486;261.488;261.544;261.597;261.623;261.671;261.715;261.762;261.811;261.860;261.896;262.006;262.045;262.099;262.213;262.251;262.289;262.329;262.391;262.553;262.950;263.004;263.039;263.287;263.348;263.470;263.521;263.568;263.616;263.667;263.712;263.762;263.804;263.817;263.872;263.979;264.155;264.185;264.213;264.362;264.421;264.552;264.579;264.629;264.675;264.767;264.780;264.792;264.834;264.863;264.980;265.001;265.041;265.099;265.115;265.121;265.288;268.387;268.429;268.456;268.558;268.647;268.914;269.155;269.341;269.482;269.539;269.690;269.748;270.025;270.946;271.111;271.145;271.166;271.207;271.298;271.407;271.445;271.539;271.693;271.719;271.722;271.790;271.896;272.021;272.027;272.033;272.253;272.277;272.288;272.378;272.976;273.033;273.146;273.172;273.747;273.808;276.066;276.118;276.211;276.342;276.406;277.686;278.325;278.380;279.454;279.489;279.531;279.567;279.605;279.632;279.751;279.770;279.781;279.895;279.934;280.181;280.236;280.263;280.312;281.000;281.044;281.096;281.145;281.160;281.298;281.320;281.409;281.861;282.730;283.905;284.066;284.288,401,0.000-0.341;0.350-1.375;1.383-1.734;1.736-2.597;2.631-3.068;3.070-3.825;3.826-4.128;4.140-4.264;4.295-5.279;5.327-7.678;7.692-7.922;7.930-8.112;8.123-9.153;9.160-9.563;9.576-20.021;20.038-23.225;23.309-27.794;27.800-28.397;28.398-28.785;28.947-29.099;29.120-29.703;29.759-29.823;29.826-29.924;30.017-30.129;30.134-30.732;30.799-30.897;30.971-31.032;31.084-31.143;31.155-31.310;32.615-32.733;32.746-32.872;34.177-34.241;34.254-34.435;34.439-34.535;34.975-35.127;36.434-36.826;36.830-38.017;38.056-38.359;38.376-38.432;38.829-39.049;39.052-39.282;39.297-39.489;39.490-39.615;50.971-51.436;51.438-51.591;63.909-64.356;64.471-64.538;74.978-75.610;75.665-75.722;82.835-83.410;83.455-83.561;88.070-88.693;88.712-88.789;88.914-89.001;98.618-99.184;99.192-99.437;99.449-99.575;99.587-99.817;99.922-100.063;100.717-100.780;100.882-100.960;101.286-101.342;101.527-101.646;101.687-101.738;101.790-101.848;101.859-101.956;102.288-102.344;102.381-102.502;102.532-102.588;102.598-102.651;102.723-102.773;102.785-102.835;102.888-103.006;103.332-104.083;104.087-104.273;104.280-104.387;111.016-111.623;111.647-111.854;114.904-114.975;118.622-119.391;126.334-127.105;127.115-127.221;127.236-127.308;127.429-127.504;128.967-130.161;130.186-130.766;130.767-131.025;131.029-131.242;131.595-131.648;131.733-131.794;131.931-131.985;132.039-132.105;140.635-141.832;141.879-141.976;142.018-142.140;142.173-142.434;151.177-152.060;152.116-152.260;152.263-152.335;152.342-152.418;152.672-152.768;158.732-159.818;159.933-160.030;160.116-160.190;160.207-160.267;160.314-160.482;160.598-160.656;160.818-160.882;160.927-160.977;160.987-161.084;161.358-161.465;161.637-161.691;161.843-161.918;161.930-161.998;162.048-162.122;162.358-162.446;162.718-162.784;162.804-162.853;163.026-163.121;163.244-163.316;163.399-164.256;164.265-164.350;164.363-164.451;164.541-164.591;164.610-164.667;164.756-165.109;165.417-165.481;165.662-165.726;166.118-166.177;166.196-166.257;166.281-166.343;167.768-168.858;168.865-169.163;169.167-169.255;169.266-169.342;169.500-169.561;169.777-169.844;169.874-170.178;170.186-170.243;170.264-170.387;170.414-170.625;170.670-170.741;170.986-171.046;171.312-171.371;171.389-171.495;171.520-171.630;171.853-171.920;172.182-172.262;172.626-172.680;172.706-172.765;172.936-172.993;173.149-173.232;173.329-173.401;173.511-173.590;173.642-173.720;174.063-174.218;174.237-174.324;174.395-174.454;175.071-175.155;175.165-176.159;176.201-176.276;176.282-176.653;177.172-177.313;177.468-177.518;177.638-177.692;178.770-178.936;179.018-179.088;179.118-179.212;179.322-179.434;179.528-179.580;179.639-179.729;179.880-179.949;180.026-180.287;180.386-180.460;180.588-180.693;180.773-180.838;180.876-180.941;180.947-181.099;181.106-181.157;181.255-181.319;181.495-181.590;181.760-181.814;182.095-182.192;182.727-183.705;183.714-183.832;183.957-184.064;184.113-184.177;184.268-184.321;184.484-184.561;185.029-185.111;185.328-185.387;185.913-185.988;187.555-187.637;188.719-188.772;190.084-190.165;190.167-191.036;194.572-195.661;195.690-195.853;195.963-196.064;196.067-196.157;196.190-196.390;196.565-196.649;196.865-196.961;197.395-197.560;197.564-197.656;197.795-197.863;198.956-199.990;200.009-200.149;200.284-200.338;200.373-200.423;200.457-200.514;200.704-200.781;200.837-200.956;200.982-201.045;206.291-207.374;207.381-207.800;207.843-207.937;207.964-208.113;208.144-208.234;208.244-208.296;208.307-208.504;208.604-208.748;209.263-209.411;209.549-209.659;209.692-209.795;209.817-209.957;209.982-210.054;210.057-210.124;210.136-210.251;211.057-211.108;211.402-211.478;211.545-211.625;211.863-211.921;211.948-212.143;212.749-212.808;212.823-212.898;212.917-213.108;213.158-213.213;213.351-213.427;213.597-213.648;213.670-213.745;213.752-213.870;214.000-214.077;214.183-214.364;214.416-214.481;214.536-214.704;214.754-215.024;215.030-215.208;215.215-215.505;215.512-215.563;215.569-215.660;215.670-215.823;215.889-215.968;216.207-216.266;216.352-216.454;216.465-216.557;216.570-216.900;216.915-217.975;217.982-218.069;218.087-218.198;218.363-218.489;218.530-218.581;218.707-218.863;218.866-218.980;219.087-219.161;219.181-219.398;219.452-219.617;219.677-219.837;219.838-219.890;219.904-219.985;219.994-220.062;220.071-220.297;220.299-220.419;220.458-220.737;220.760-221.470;221.472-221.557;221.624-221.726;221.727-221.840;221.845-221.895;221.947-222.065;222.436-222.554;222.671-222.758;222.912-222.984;223.439-223.533;224.789-226.092;226.107-226.218;226.235-226.329;226.490-226.568;226.582-226.645;226.657-226.912;226.920-227.187;227.226-227.280;228.718-228.814;229.064-229.123;229.695-230.436;230.444-230.680;230.693-230.765;230.779-230.841;230.974-231.053;231.386-231.454;231.566-231.638;231.648-231.859;231.919-231.987;231.993-232.187;232.245-232.315;232.629-232.751;232.871-232.930;232.941-233.004;233.134-233.229;233.359-233.425;233.437-233.540;233.716-233.830;233.834-233.896;234.019-234.147;234.152-234.249;234.352-234.427;234.438-234.679;234.788-235.191;235.351-235.453;235.594-235.676;235.776-235.859;235.882-235.937;236.063-236.113;236.289-236.445;236.614-236.685;236.845-236.947;236.952-237.130;237.135-237.195;237.204-238.091;238.113-238.287;238.349-238.486;238.524-238.638;239.187-239.253;239.483-239.552;239.749-239.800;239.864-239.962;240.128-240.234;240.785-240.874;240.982-241.033;244.490-245.230;245.232-245.414;245.418-245.868;245.899-245.997;246.940-247.028;247.054-247.147;247.705-247.842;248.181-248.315;248.319-248.405;248.460-248.582;248.768-250.002;250.212-250.289;250.295-250.348;250.413-250.485;250.838-250.906;251.321-251.444;251.839-251.892;251.944-252.017;252.176-252.260;252.328-252.407;253.520-253.612;253.727-253.806;254.123-254.201;254.888-255.023;255.038-255.165;255.166-255.236;255.539-255.695;256.405-256.486;256.544-256.650;256.714-256.766;256.871-256.949;257.307-257.421;257.877-257.936;258.585-258.641;258.750-258.821;259.162-260.168;260.178-260.397;260.403-260.487;260.504-260.617;260.651-260.734;261.076-261.221;261.309-261.406;261.415-261.471;262.099-262.199;263.348-263.457;263.872-263.971;263.979-264.146;264.863-264.918;268.647-268.753;269.748-270.023;270.025-270.935;270.946-271.050;271.207-271.284;276.211-276.293;278.380-279.448;279.632-279.695;281.160-281.248;281.861-282.729;282.730-283.885;283.905-284.062;284.066-284.286;284.288-295.220,0.000004,0.000001,0.000015,880,9052,644
